Register Name,Register Address,Register Width,Register Access,Register Reset Value,Register Constraints,Register Custom Type,Field Name,Field Offset,Field Width,Field Access,Field Reset Value,Field is Covered,Field is Reserved,Field is Volatile,Field Constraints,Register Description,Field Description
RW_ERX_ALL_w5,,8,RW,,,,erx_ch_05_equalizer,3,2,,0x0,TRUE,FALSE,FALSE,,,
RW_ERX_ALL_w5,,8,RW,,,,erx_ch_05_set_common_mode,5,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ERX_ALL_w5,,8,RW,,,,RSVD5,6,2,,0x0,FALSE,TRUE,FALSE,,,
RW_ERX_ALL_w6,,8,RW,,,,erx_ch_06_enable,0,1,,0x1,TRUE,FALSE,FALSE,,,
RW_ERX_ALL_w6,,8,RW,,,,erx_ch_06_invert_data,1,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ERX_ALL_w6,,8,RW,,,,erx_ch_06_enable_termination,2,1,,0x1,TRUE,FALSE,FALSE,,,
RW_ERX_ALL_w6,,8,RW,,,,erx_ch_06_equalizer,3,2,,0x0,TRUE,FALSE,FALSE,,,
RW_ERX_ALL_w6,,8,RW,,,,erx_ch_06_set_common_mode,5,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ERX_ALL_w6,,8,RW,,,,RSVD6,6,2,,0x0,FALSE,TRUE,FALSE,,,
RW_ERX_ALL_w7,,8,RW,,,,erx_ch_07_enable,0,1,,0x1,TRUE,FALSE,FALSE,,,
RW_ERX_ALL_w7,,8,RW,,,,erx_ch_07_invert_data,1,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ERX_ALL_w7,,8,RW,,,,erx_ch_07_enable_termination,2,1,,0x1,TRUE,FALSE,FALSE,,,
RW_ERX_ALL_w7,,8,RW,,,,erx_ch_07_equalizer,3,2,,0x0,TRUE,FALSE,FALSE,,,
RW_ERX_ALL_w7,,8,RW,,,,erx_ch_07_set_common_mode,5,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ERX_ALL_w7,,8,RW,,,,RSVD7,6,2,,0x0,FALSE,TRUE,FALSE,,,
RW_ERX_ALL_w8,,8,RW,,,,erx_ch_08_enable,0,1,,0x1,TRUE,FALSE,FALSE,,,
RW_ERX_ALL_w8,,8,RW,,,,erx_ch_08_invert_data,1,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ERX_ALL_w8,,8,RW,,,,erx_ch_08_enable_termination,2,1,,0x1,TRUE,FALSE,FALSE,,,
RW_ERX_ALL_w8,,8,RW,,,,erx_ch_08_equalizer,3,2,,0x0,TRUE,FALSE,FALSE,,,
RW_ERX_ALL_w8,,8,RW,,,,erx_ch_08_set_common_mode,5,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ERX_ALL_w8,,8,RW,,,,RSVD8,6,2,,0x0,FALSE,TRUE,FALSE,,,
RW_ERX_ALL_w9,,8,RW,,,,erx_ch_09_enable,0,1,,0x1,TRUE,FALSE,FALSE,,,
RW_ERX_ALL_w9,,8,RW,,,,erx_ch_09_invert_data,1,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ERX_ALL_w9,,8,RW,,,,erx_ch_09_enable_termination,2,1,,0x1,TRUE,FALSE,FALSE,,,
RW_ERX_ALL_w9,,8,RW,,,,erx_ch_09_equalizer,3,2,,0x0,TRUE,FALSE,FALSE,,,
RW_ERX_ALL_w9,,8,RW,,,,erx_ch_09_set_common_mode,5,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ERX_ALL_w9,,8,RW,,,,RSVD9,6,2,,0x0,FALSE,TRUE,FALSE,,,
RW_ERX_ALL_w10,,8,RW,,,,erx_ch_10_enable,0,1,,0x1,TRUE,FALSE,FALSE,,,
RW_ERX_ALL_w10,,8,RW,,,,erx_ch_10_invert_data,1,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ERX_ALL_w10,,8,RW,,,,erx_ch_10_enable_termination,2,1,,0x1,TRUE,FALSE,FALSE,,,
RW_ERX_ALL_w10,,8,RW,,,,erx_ch_10_equalizer,3,2,,0x0,TRUE,FALSE,FALSE,,,
RW_ERX_ALL_w10,,8,RW,,,,erx_ch_10_set_common_mode,5,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ERX_ALL_w10,,8,RW,,,,RSVD10,6,2,,0x0,FALSE,TRUE,FALSE,,,
RW_ERX_ALL_w11,,8,RW,,,,erx_ch_11_enable,0,1,,0x1,TRUE,FALSE,FALSE,,,
RW_ERX_ALL_w11,,8,RW,,,,erx_ch_11_invert_data,1,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ERX_ALL_w11,,8,RW,,,,erx_ch_11_enable_termination,2,1,,0x1,TRUE,FALSE,FALSE,,,
RW_ERX_ALL_w11,,8,RW,,,,erx_ch_11_equalizer,3,2,,0x0,TRUE,FALSE,FALSE,,,
RW_ERX_ALL_w11,,8,RW,,,,erx_ch_11_set_common_mode,5,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ERX_ALL_w11,,8,RW,,,,RSVD11,6,2,,0x0,FALSE,TRUE,FALSE,,,
RW_ERX_ALL_w12,,8,RW,,,,erx_mux_00_enable,0,1,,0x1,TRUE,FALSE,FALSE,,,TESTCLKIN pad enable [1: enable; 0: disable].
RW_ERX_ALL_w12,,8,RW,,,,erx_mux_00_invert_data,1,1,,0x0,TRUE,FALSE,FALSE,,,TESTCLKIN pad invert data [0: not invert; 1: invert].
RW_ERX_ALL_w12,,8,RW,,,,erx_mux_00_enable_termination,2,1,,0x1,TRUE,FALSE,FALSE,,,TESTCLKIN pad enable 100 Ohm termination [1: enable; 0: disable].
RW_ERX_ALL_w12,,8,RW,,,,erx_mux_00_equalizer,3,2,,0x0,TRUE,FALSE,FALSE,,,TESTCLKIN equalization control.
RW_ERX_ALL_w12,,8,RW,,,,erx_mux_00_set_common_mode,5,1,,0x0,TRUE,FALSE,FALSE,,,TESTCLKIN enables the common mode [1: enable; 0: disable].
RW_ERX_ALL_w12,,8,RW,,,,RSVD12,6,2,,0x0,FALSE,TRUE,FALSE,,,
RW_ERX_ALL_w13,,8,RW,,,,erx_mux_01_enable,0,1,,0x1,TRUE,FALSE,FALSE,,,RESERVED (not used)
RW_ERX_ALL_w13,,8,RW,,,,erx_mux_01_invert_data,1,1,,0x0,TRUE,FALSE,FALSE,,,RESERVED (do not use). Inverts the fast command clock at the pad. Use RW_FCTRL_ALL_w0.EdgeSel_T1 for the same functionality.
RW_ERX_ALL_w13,,8,RW,,,,erx_mux_01_enable_termination,2,1,,0x1,TRUE,FALSE,FALSE,,,Fast command clock enable termination [1: enable; 0: disable].
RW_ERX_ALL_w13,,8,RW,,,,erx_mux_01_equalizer,3,2,,0x0,TRUE,FALSE,FALSE,,,Fast command clock equalization control.
RW_ERX_ALL_w13,,8,RW,,,,erx_mux_01_set_common_mode,5,1,,0x0,TRUE,FALSE,FALSE,,,Fast command clock enables the common mode [1: enable; 0: disable].
RW_ERX_ALL_w13,,8,RW,,,,RSVD13,6,2,,0x0,FALSE,TRUE,FALSE,,,
RW_ERX_ALL_w14,,8,RW,,,,erx_mux_02_enable,0,1,,0x1,TRUE,FALSE,FALSE,,,RESERVED (not used)
RW_ERX_ALL_w14,,8,RW,,,,erx_mux_02_invert_data,1,1,,0x0,TRUE,FALSE,FALSE,,,RESERVED (do not use). Inverts the fast command data at the pad. Use RW_FCTRL_ALL_w0.invert_command_rx for the same functionality.
RW_ERX_ALL_w14,,8,RW,,,,erx_mux_02_enable_termination,2,1,,0x1,TRUE,FALSE,FALSE,,,Fast command data enable termination [1: enable; 0: disable].
RW_ERX_ALL_w14,,8,RW,,,,erx_mux_02_equalizer,3,2,,0x0,TRUE,FALSE,FALSE,,,Fast command data equalization control.
RW_ERX_ALL_w14,,8,RW,,,,erx_mux_02_set_common_mode,5,1,,0x0,TRUE,FALSE,FALSE,,,Fast command data enables the common mode [1: enable; 0: disable].
RW_ERX_ALL_w14,,8,RW,,,,RSVD14,6,2,,0x0,FALSE,TRUE,FALSE,,,
RO_ERX_ALL_w0,,8,RO,,,,tmr_err_cnt_erx,0,8,,0x0,TRUE,FALSE,TRUE,,,wrap-around SEU error counter. Reset by err_clr (RW_MISC_ALL.misc_rw_0[0]) or hard reset.
RW_ETX_ALL_w0,,8,RW,,,,etx_ch_00_invert_data,0,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w0,,8,RW,,,,etx_ch_00_drive_strength,1,3,,0x3,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w0,,8,RW,,,,etx_ch_00_pre_emphasis_mode,4,2,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w0,,8,RW,,,,etx_ch_00_pre_emphasis_width,6,2,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w1,,8,RW,,,,etx_ch_00_pre_emphasis_width,0,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w1,,8,RW,,,,etx_ch_00_pre_emphasis_strength,1,3,,0x3,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w1,,8,RW,,,,etx_ch_00_lowSupplyR,4,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w1,,8,RW,,,,RSVD0,5,3,,0x0,FALSE,TRUE,FALSE,,,
RW_ETX_ALL_w2,,8,RW,,,,etx_ch_01_invert_data,0,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w2,,8,RW,,,,etx_ch_01_drive_strength,1,3,,0x3,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w2,,8,RW,,,,etx_ch_01_pre_emphasis_mode,4,2,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w2,,8,RW,,,,etx_ch_01_pre_emphasis_width,6,2,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w3,,8,RW,,,,etx_ch_01_pre_emphasis_width,0,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w3,,8,RW,,,,etx_ch_01_pre_emphasis_strength,1,3,,0x3,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w3,,8,RW,,,,etx_ch_01_lowSupplyR,4,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w3,,8,RW,,,,RSVD1,5,3,,0x0,FALSE,TRUE,FALSE,,,
RW_ETX_ALL_w4,,8,RW,,,,etx_ch_02_invert_data,0,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w4,,8,RW,,,,etx_ch_02_drive_strength,1,3,,0x3,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w4,,8,RW,,,,etx_ch_02_pre_emphasis_mode,4,2,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w4,,8,RW,,,,etx_ch_02_pre_emphasis_width,6,2,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w5,,8,RW,,,,etx_ch_02_pre_emphasis_width,0,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w5,,8,RW,,,,etx_ch_02_pre_emphasis_strength,1,3,,0x3,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w5,,8,RW,,,,etx_ch_02_lowSupplyR,4,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w5,,8,RW,,,,RSVD2,5,3,,0x0,FALSE,TRUE,FALSE,,,
RW_ETX_ALL_w6,,8,RW,,,,etx_ch_03_invert_data,0,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w6,,8,RW,,,,etx_ch_03_drive_strength,1,3,,0x3,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w6,,8,RW,,,,etx_ch_03_pre_emphasis_mode,4,2,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w6,,8,RW,,,,etx_ch_03_pre_emphasis_width,6,2,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w7,,8,RW,,,,etx_ch_03_pre_emphasis_width,0,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w7,,8,RW,,,,etx_ch_03_pre_emphasis_strength,1,3,,0x3,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w7,,8,RW,,,,etx_ch_03_lowSupplyR,4,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w7,,8,RW,,,,RSVD3,5,3,,0x0,FALSE,TRUE,FALSE,,,
RW_ETX_ALL_w8,,8,RW,,,,etx_ch_04_invert_data,0,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w8,,8,RW,,,,etx_ch_04_drive_strength,1,3,,0x3,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w8,,8,RW,,,,etx_ch_04_pre_emphasis_mode,4,2,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w8,,8,RW,,,,etx_ch_04_pre_emphasis_width,6,2,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w9,,8,RW,,,,etx_ch_04_pre_emphasis_width,0,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w9,,8,RW,,,,etx_ch_04_pre_emphasis_strength,1,3,,0x3,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w9,,8,RW,,,,etx_ch_04_lowSupplyR,4,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w9,,8,RW,,,,RSVD4,5,3,,0x0,FALSE,TRUE,FALSE,,,
RW_ETX_ALL_w10,,8,RW,,,,etx_ch_05_invert_data,0,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w10,,8,RW,,,,etx_ch_05_drive_strength,1,3,,0x3,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w10,,8,RW,,,,etx_ch_05_pre_emphasis_mode,4,2,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w10,,8,RW,,,,etx_ch_05_pre_emphasis_width,6,2,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w11,,8,RW,,,,etx_ch_05_pre_emphasis_width,0,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w11,,8,RW,,,,etx_ch_05_pre_emphasis_strength,1,3,,0x3,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w11,,8,RW,,,,etx_ch_05_lowSupplyR,4,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w11,,8,RW,,,,RSVD5,5,3,,0x0,FALSE,TRUE,FALSE,,,
RW_ETX_ALL_w12,,8,RW,,,,etx_ch_06_invert_data,0,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w12,,8,RW,,,,etx_ch_06_drive_strength,1,3,,0x3,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w12,,8,RW,,,,etx_ch_06_pre_emphasis_mode,4,2,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w12,,8,RW,,,,etx_ch_06_pre_emphasis_width,6,2,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w13,,8,RW,,,,etx_ch_06_pre_emphasis_width,0,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w13,,8,RW,,,,etx_ch_06_pre_emphasis_strength,1,3,,0x3,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w13,,8,RW,,,,etx_ch_06_lowSupplyR,4,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w13,,8,RW,,,,RSVD6,5,3,,0x0,FALSE,TRUE,FALSE,,,
RW_ETX_ALL_w14,,8,RW,,,,etx_ch_07_invert_data,0,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w14,,8,RW,,,,etx_ch_07_drive_strength,1,3,,0x3,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w14,,8,RW,,,,etx_ch_07_pre_emphasis_mode,4,2,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w14,,8,RW,,,,etx_ch_07_pre_emphasis_width,6,2,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w15,,8,RW,,,,etx_ch_07_pre_emphasis_width,0,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w15,,8,RW,,,,etx_ch_07_pre_emphasis_strength,1,3,,0x3,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w15,,8,RW,,,,etx_ch_07_lowSupplyR,4,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w15,,8,RW,,,,RSVD7,5,3,,0x0,FALSE,TRUE,FALSE,,,
RW_ETX_ALL_w16,,8,RW,,,,etx_ch_08_invert_data,0,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w16,,8,RW,,,,etx_ch_08_drive_strength,1,3,,0x3,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w16,,8,RW,,,,etx_ch_08_pre_emphasis_mode,4,2,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w16,,8,RW,,,,etx_ch_08_pre_emphasis_width,6,2,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w17,,8,RW,,,,etx_ch_08_pre_emphasis_width,0,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w17,,8,RW,,,,etx_ch_08_pre_emphasis_strength,1,3,,0x3,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w17,,8,RW,,,,etx_ch_08_lowSupplyR,4,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w17,,8,RW,,,,RSVD8,5,3,,0x0,FALSE,TRUE,FALSE,,,
RW_ETX_ALL_w18,,8,RW,,,,etx_ch_09_invert_data,0,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w18,,8,RW,,,,etx_ch_09_drive_strength,1,3,,0x3,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w18,,8,RW,,,,etx_ch_09_pre_emphasis_mode,4,2,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w18,,8,RW,,,,etx_ch_09_pre_emphasis_width,6,2,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w19,,8,RW,,,,etx_ch_09_pre_emphasis_width,0,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w19,,8,RW,,,,etx_ch_09_pre_emphasis_strength,1,3,,0x3,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w19,,8,RW,,,,etx_ch_09_lowSupplyR,4,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w19,,8,RW,,,,RSVD9,5,3,,0x0,FALSE,TRUE,FALSE,,,
RW_ETX_ALL_w20,,8,RW,,,,etx_ch_10_invert_data,0,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w20,,8,RW,,,,etx_ch_10_drive_strength,1,3,,0x3,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w20,,8,RW,,,,etx_ch_10_pre_emphasis_mode,4,2,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w20,,8,RW,,,,etx_ch_10_pre_emphasis_width,6,2,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w21,,8,RW,,,,etx_ch_10_pre_emphasis_width,0,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w21,,8,RW,,,,etx_ch_10_pre_emphasis_strength,1,3,,0x3,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w21,,8,RW,,,,etx_ch_10_lowSupplyR,4,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w21,,8,RW,,,,RSVD10,5,3,,0x0,FALSE,TRUE,FALSE,,,
RW_ETX_ALL_w22,,8,RW,,,,etx_ch_11_invert_data,0,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w22,,8,RW,,,,etx_ch_11_drive_strength,1,3,,0x3,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w22,,8,RW,,,,etx_ch_11_pre_emphasis_mode,4,2,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w22,,8,RW,,,,etx_ch_11_pre_emphasis_width,6,2,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w23,,8,RW,,,,etx_ch_11_pre_emphasis_width,0,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w23,,8,RW,,,,etx_ch_11_pre_emphasis_strength,1,3,,0x3,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w23,,8,RW,,,,etx_ch_11_lowSupplyR,4,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w23,,8,RW,,,,RSVD11,5,3,,0x0,FALSE,TRUE,FALSE,,,
RW_ETX_ALL_w24,,8,RW,,,,etx_ch_12_invert_data,0,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w24,,8,RW,,,,etx_ch_12_drive_strength,1,3,,0x3,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w24,,8,RW,,,,etx_ch_12_pre_emphasis_mode,4,2,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w24,,8,RW,,,,etx_ch_12_pre_emphasis_width,6,2,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w25,,8,RW,,,,etx_ch_12_pre_emphasis_width,0,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w25,,8,RW,,,,etx_ch_12_pre_emphasis_strength,1,3,,0x3,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w25,,8,RW,,,,etx_ch_12_lowSupplyR,4,1,,0x0,TRUE,FALSE,FALSE,,,
RW_ETX_ALL_w25,,8,RW,,,,RSVD12,5,3,,0x0,FALSE,TRUE,FALSE,,,
RO_ETX_ALL_w0,,8,RO,,,,tmr_err_cnt_etx,0,8,,0x0,TRUE,FALSE,TRUE,,,wrap-around SEU error counter. Reset by err_clr (RW_MISC_ALL.misc_rw_0[0]) or hard reset.
WO_ROC_DAQ_CTRL_ALL_w0,,8,WO,,,,I2C_WO_Strobes_0_Status_Clear,0,1,,0x0,TRUE,FALSE,FALSE,,,
WO_ROC_DAQ_CTRL_ALL_w0,,8,WO,,,,I2C_WO_Strobes_1_Start_PingPong_BIST,1,1,,0x0,TRUE,FALSE,FALSE,,,
WO_ROC_DAQ_CTRL_ALL_w0,,8,WO,,,,I2C_WO_Strobes_2_Status_Capture,2,1,,0x0,TRUE,FALSE,FALSE,,,
WO_ROC_DAQ_CTRL_ALL_w0,,8,WO,,,,I2C_WO_Strobes_3_Start_OB_BIST,3,1,,0x0,TRUE,FALSE,FALSE,,,
WO_ROC_DAQ_CTRL_ALL_w0,,8,WO,,,,RSVD0,4,4,,0x0,FALSE,TRUE,FALSE,,,
RW_ROC_DAQ_CTRL_ALL_w0,,8,RW,,,,I2C_RW_badWord_Threshold,0,8,,0x14,TRUE,FALSE,FALSE,,,The number of non-Idle and non-Header words that will be tolerated during a single home state. Above this number and a missed packet error fires.
RW_ROC_DAQ_CTRL_ALL_w1,,8,RW,,,,I2C_RW_BCR_Bucket_Default,0,8,,0xba,TRUE,FALSE,FALSE,,,The Bunch Counter resets to a number upon receipt of a BCR Fast Command.  This is the number the Bunch Counter resets to.
RW_ROC_DAQ_CTRL_ALL_w2,,8,RW,,,,I2C_RW_BCR_Bucket_Default,0,4,,0xd,TRUE,FALSE,FALSE,,,The Bunch Counter resets to a number upon receipt of a BCR Fast Command.  This is the number the Bunch Counter resets to.
RW_ROC_DAQ_CTRL_ALL_w2,,8,RW,,,,I2C_RW_SimpleMode,4,1,,0x1,TRUE,FALSE,FALSE,,,1-bit active high 1=Simple Mode 0=Predictive Mode.
RW_ROC_DAQ_CTRL_ALL_w2,,8,RW,,,,I2C_RW_Pass_Thru_Mode,5,1,,0x0,TRUE,FALSE,FALSE,,,1-bit active high 1=Pass-Thru Mode 0=Standard Mode.
RW_ROC_DAQ_CTRL_ALL_w2,,8,RW,,,,RSVD0,6,2,,0x0,FALSE,TRUE,FALSE,,,
RW_ROC_DAQ_CTRL_ALL_w3,,8,RW,,,,I2C_RW_L1A_TO_HGCROC_OUT,0,5,,0x7,TRUE,FALSE,FALSE,,,Expected delay (in clock ticks) from the reception of an isolated L1A to the output of its Header by the HGCROC.
RW_ROC_DAQ_CTRL_ALL_w3,,8,RW,,,,I2C_RW_ECON_BUFFER_DELAY,5,3,,0x7,TRUE,FALSE,FALSE,,,Expected delay (in clock ticks) from the capture of an HGCROC Header to its output (to the ECON Core) by the Aligner.
RW_ROC_DAQ_CTRL_ALL_w4,,8,RW,,,,I2C_RW_ECON_BUFFER_DELAY,0,2,,0x0,TRUE,FALSE,FALSE,,,Expected delay (in clock ticks) from the capture of an HGCROC Header to its output (to the ECON Core) by the Aligner.
RW_ROC_DAQ_CTRL_ALL_w4,,8,RW,,,,I2C_RW_L1A_OFFSET,2,4,,0x0,TRUE,FALSE,FALSE,,,
RW_ROC_DAQ_CTRL_ALL_w4,,8,RW,,,,RSVD1,6,2,,0x0,FALSE,TRUE,FALSE,,,
RW_ROC_DAQ_CTRL_ALL_w5,,8,RW,,,,I2C_RW_MatchThreshold,0,4,,0x0,TRUE,FALSE,FALSE,,,Sets the number of eRXs that must agree on a Header Word for that word to be considered a Header Word. Should be < 12.
RW_ROC_DAQ_CTRL_ALL_w5,,8,RW,,,,I2C_RW_Active_eRXs,4,4,,0xf,TRUE,FALSE,FALSE,,,Each bit indicates if the corresponding eLink is active (1) or inactive (0).  This could be made the same as I2C_RW_active_eLinks used in eLink Processor Header and elsewhere.
RW_ROC_DAQ_CTRL_ALL_w6,,8,RW,,,,I2C_RW_Active_eRXs,0,8,,0xff,TRUE,FALSE,FALSE,,,Each bit indicates if the corresponding eLink is active (1) or inactive (0).  This could be made the same as I2C_RW_active_eLinks used in eLink Processor Header and elsewhere.
RW_ROC_DAQ_CTRL_ALL_w7,,8,RW,,,,I2C_RW_SyncBody,0,8,,0xaa,TRUE,FALSE,FALSE,,,The value of the body (final 28 bits) of any sync word regardless of its bucket number.
RW_ROC_DAQ_CTRL_ALL_w8,,8,RW,,,,I2C_RW_SyncBody,0,8,,0xaa,TRUE,FALSE,FALSE,,,The value of the body (final 28 bits) of any sync word regardless of its bucket number.
RW_ROC_DAQ_CTRL_ALL_w9,,8,RW,,,,I2C_RW_SyncBody,0,8,,0xaa,TRUE,FALSE,FALSE,,,The value of the body (final 28 bits) of any sync word regardless of its bucket number.
RW_ROC_DAQ_CTRL_ALL_w10,,8,RW,,,,I2C_RW_SyncBody,0,4,,0xa,TRUE,FALSE,FALSE,,,The value of the body (final 28 bits) of any sync word regardless of its bucket number.
RW_ROC_DAQ_CTRL_ALL_w10,,8,RW,,,,I2C_RW_FirstSyncHeader,4,4,,0x9,TRUE,FALSE,FALSE,,,The value of the first 4 bits of a sync word if the sync word happens to fall on the first bucket of an orbit.
RW_ROC_DAQ_CTRL_ALL_w11,,8,RW,,,,I2C_RW_SyncHeader,0,4,,0xa,TRUE,FALSE,FALSE,,,The value of the first 4 bits of a sync word if the sync word happens on any other bucket.
RW_ROC_DAQ_CTRL_ALL_w11,,8,RW,,,,I2C_RW_hgcroc_hdr_marker,4,4,,0xf,TRUE,FALSE,FALSE,,,4-bit header marker transmitted by HGCROC at beginning of packet (programmable for backwards compatibility in HGCROCv3). 4h'5 for HGCROC3 and 4h'F for HGCROC3b.
RW_ROC_DAQ_CTRL_ALL_w12,,8,RW,,,,I2C_RW_EBR_Timeout,0,8,,0x40,TRUE,FALSE,FALSE,,,After an EBR the ROC_DAQ_Controller ignores HGCROC packets with a normal TRL marker in the header while it looks for a reset TRL marker. The timeout ends this operation. Value in BC; if 0 timeout is disabled (infinite).
