block,block_id,parameter,parameter_id,address,parameter_name,access,size_byte,default_value,param_mask,param_shift,max_value,description
ChEprxGrp,03,dll_state,,0x034d,ChEprxGrp_03_dll_state,ro,1,0,3,0,3,State of initialization state machine (0: Reset; 1: Force down; 2: Confirm early state; 3:Free running state)
ChEprxGrp,03,phase_select_channeloutput,,0x034d,ChEprxGrp_03_phase_select_channeloutput,ro,1,0,15,2,15,Currently selected phases for the channel
ChEprxGrp,03,dll_instant_lock,,0x034d,ChEprxGrp_03_dll_instant_lock,ro,1,0,1,6,1,Instant lock signal from the DLL (not useful)
ChEprxGrp,03,channel_locked,,0x034d,ChEprxGrp_03_channel_locked,ro,1,0,1,7,1,Status of phase selection logic for channels. Logic value of 1 means that the channel is locked. This bit is always high if the static mode selection is used
ChEprxGrp,03,dll_locked,,0x034e,ChEprxGrp_03_dll_locked,ro,1,0,1,0,1,Status of the DLL (0:unlocked; 1:locked)
ChEprxGrp,03,dll_lock_filter_state,,0x034e,ChEprxGrp_03_dll_lock_filter_state,ro,1,0,3,1,3,State of lock filter state machine(0:Unlocked State; 1:Confirm Lock State; 2:Locked State; 3:Confirm Unlock State)
ChEprxGrp,03,dll_loss_of_lock_count,,0x034e,ChEprxGrp_03_dll_loss_of_lock_count,ro,1,0,31,3,31,Loss of Lock counter value for the DLL Lock Filter State machine. The counter rolls over. The counter is reset only by hardreset
ChEprxGrp,04,dll_reset_req,,0x0350,ChEprxGrp_04_dll_reset_req,rw,1,0,1,0,1,Reset the master DLL in ePortRxGroup (used only for debugging). Default value: 0
ChEprxGrp,04,reset_channels,,0x0350,ChEprxGrp_04_reset_channels,rw,1,0,1,1,1,Request phase training for a given channel. The user has to generate a positive pulse on this bit (set to 1 and then set to 0)
ChEprxGrp,04,train_channel,,0x0350,ChEprxGrp_04_train_channel,rw,1,0,1,2,1,Request phase training for a given channel. The user has to generate a positive pulse on this bit (set to 1 and then set to 0)
ChEprxGrp,04,phase_select_channelinput,,0x0350,ChEprxGrp_04_phase_select_channelinput,rw,1,0,15,3,15,Selects the phase for the selected channel (0-14). Only used if RW_EprxGrpTop_ALL.trackMode is in fixed_phase or continuous_tracking_with_initial_phase modes
ChEprxGrp,04,dll_state,,0x0351,ChEprxGrp_04_dll_state,ro,1,0,3,0,3,State of initialization state machine (0: Reset; 1: Force down; 2: Confirm early state; 3:Free running state)
ChEprxGrp,04,phase_select_channeloutput,,0x0351,ChEprxGrp_04_phase_select_channeloutput,ro,1,0,15,2,15,Currently selected phases for the channel
ChEprxGrp,04,dll_instant_lock,,0x0351,ChEprxGrp_04_dll_instant_lock,ro,1,0,1,6,1,Instant lock signal from the DLL (not useful)
ChEprxGrp,04,channel_locked,,0x0351,ChEprxGrp_04_channel_locked,ro,1,0,1,7,1,Status of phase selection logic for channels. Logic value of 1 means that the channel is locked. This bit is always high if the static mode selection is used
ChEprxGrp,04,dll_locked,,0x0352,ChEprxGrp_04_dll_locked,ro,1,0,1,0,1,Status of the DLL (0:unlocked; 1:locked)
ChEprxGrp,04,dll_lock_filter_state,,0x0352,ChEprxGrp_04_dll_lock_filter_state,ro,1,0,3,1,3,State of lock filter state machine(0:Unlocked State; 1:Confirm Lock State; 2:Locked State; 3:Confirm Unlock State)
ChEprxGrp,04,dll_loss_of_lock_count,,0x0352,ChEprxGrp_04_dll_loss_of_lock_count,ro,1,0,31,3,31,Loss of Lock counter value for the DLL Lock Filter State machine. The counter rolls over. The counter is reset only by hardreset
ChEprxGrp,05,dll_reset_req,,0x0354,ChEprxGrp_05_dll_reset_req,rw,1,0,1,0,1,Reset the master DLL in ePortRxGroup (used only for debugging). Default value: 0
ChEprxGrp,05,reset_channels,,0x0354,ChEprxGrp_05_reset_channels,rw,1,0,1,1,1,Request phase training for a given channel. The user has to generate a positive pulse on this bit (set to 1 and then set to 0)
ChEprxGrp,05,train_channel,,0x0354,ChEprxGrp_05_train_channel,rw,1,0,1,2,1,Request phase training for a given channel. The user has to generate a positive pulse on this bit (set to 1 and then set to 0)
ChEprxGrp,05,phase_select_channelinput,,0x0354,ChEprxGrp_05_phase_select_channelinput,rw,1,0,15,3,15,Selects the phase for the selected channel (0-14). Only used if RW_EprxGrpTop_ALL.trackMode is in fixed_phase or continuous_tracking_with_initial_phase modes
ChEprxGrp,05,dll_state,,0x0355,ChEprxGrp_05_dll_state,ro,1,0,3,0,3,State of initialization state machine (0: Reset; 1: Force down; 2: Confirm early state; 3:Free running state)
ChEprxGrp,05,phase_select_channeloutput,,0x0355,ChEprxGrp_05_phase_select_channeloutput,ro,1,0,15,2,15,Currently selected phases for the channel
ChEprxGrp,05,dll_instant_lock,,0x0355,ChEprxGrp_05_dll_instant_lock,ro,1,0,1,6,1,Instant lock signal from the DLL (not useful)
ChEprxGrp,05,channel_locked,,0x0355,ChEprxGrp_05_channel_locked,ro,1,0,1,7,1,Status of phase selection logic for channels. Logic value of 1 means that the channel is locked. This bit is always high if the static mode selection is used
ChEprxGrp,05,dll_locked,,0x0356,ChEprxGrp_05_dll_locked,ro,1,0,1,0,1,Status of the DLL (0:unlocked; 1:locked)
ChEprxGrp,05,dll_lock_filter_state,,0x0356,ChEprxGrp_05_dll_lock_filter_state,ro,1,0,3,1,3,State of lock filter state machine(0:Unlocked State; 1:Confirm Lock State; 2:Locked State; 3:Confirm Unlock State)
ChEprxGrp,05,dll_loss_of_lock_count,,0x0356,ChEprxGrp_05_dll_loss_of_lock_count,ro,1,0,31,3,31,Loss of Lock counter value for the DLL Lock Filter State machine. The counter rolls over. The counter is reset only by hardreset
ChEprxGrp,06,dll_reset_req,,0x0358,ChEprxGrp_06_dll_reset_req,rw,1,0,1,0,1,Reset the master DLL in ePortRxGroup (used only for debugging). Default value: 0
ChEprxGrp,06,reset_channels,,0x0358,ChEprxGrp_06_reset_channels,rw,1,0,1,1,1,Request phase training for a given channel. The user has to generate a positive pulse on this bit (set to 1 and then set to 0)
ChEprxGrp,06,train_channel,,0x0358,ChEprxGrp_06_train_channel,rw,1,0,1,2,1,Request phase training for a given channel. The user has to generate a positive pulse on this bit (set to 1 and then set to 0)
ChEprxGrp,06,phase_select_channelinput,,0x0358,ChEprxGrp_06_phase_select_channelinput,rw,1,0,15,3,15,Selects the phase for the selected channel (0-14). Only used if RW_EprxGrpTop_ALL.trackMode is in fixed_phase or continuous_tracking_with_initial_phase modes
ChEprxGrp,06,dll_state,,0x0359,ChEprxGrp_06_dll_state,ro,1,0,3,0,3,State of initialization state machine (0: Reset; 1: Force down; 2: Confirm early state; 3:Free running state)
ChEprxGrp,06,phase_select_channeloutput,,0x0359,ChEprxGrp_06_phase_select_channeloutput,ro,1,0,15,2,15,Currently selected phases for the channel
ChEprxGrp,06,dll_instant_lock,,0x0359,ChEprxGrp_06_dll_instant_lock,ro,1,0,1,6,1,Instant lock signal from the DLL (not useful)
ChEprxGrp,06,channel_locked,,0x0359,ChEprxGrp_06_channel_locked,ro,1,0,1,7,1,Status of phase selection logic for channels. Logic value of 1 means that the channel is locked. This bit is always high if the static mode selection is used
ChEprxGrp,06,dll_locked,,0x035a,ChEprxGrp_06_dll_locked,ro,1,0,1,0,1,Status of the DLL (0:unlocked; 1:locked)
ChEprxGrp,06,dll_lock_filter_state,,0x035a,ChEprxGrp_06_dll_lock_filter_state,ro,1,0,3,1,3,State of lock filter state machine(0:Unlocked State; 1:Confirm Lock State; 2:Locked State; 3:Confirm Unlock State)
ChEprxGrp,06,dll_loss_of_lock_count,,0x035a,ChEprxGrp_06_dll_loss_of_lock_count,ro,1,0,31,3,31,Loss of Lock counter value for the DLL Lock Filter State machine. The counter rolls over. The counter is reset only by hardreset
ChEprxGrp,07,dll_reset_req,,0x035c,ChEprxGrp_07_dll_reset_req,rw,1,0,1,0,1,Reset the master DLL in ePortRxGroup (used only for debugging). Default value: 0
ChEprxGrp,07,reset_channels,,0x035c,ChEprxGrp_07_reset_channels,rw,1,0,1,1,1,Request phase training for a given channel. The user has to generate a positive pulse on this bit (set to 1 and then set to 0)
ChEprxGrp,07,train_channel,,0x035c,ChEprxGrp_07_train_channel,rw,1,0,1,2,1,Request phase training for a given channel. The user has to generate a positive pulse on this bit (set to 1 and then set to 0)
ChEprxGrp,07,phase_select_channelinput,,0x035c,ChEprxGrp_07_phase_select_channelinput,rw,1,0,15,3,15,Selects the phase for the selected channel (0-14). Only used if RW_EprxGrpTop_ALL.trackMode is in fixed_phase or continuous_tracking_with_initial_phase modes
ChEprxGrp,07,dll_state,,0x035d,ChEprxGrp_07_dll_state,ro,1,0,3,0,3,State of initialization state machine (0: Reset; 1: Force down; 2: Confirm early state; 3:Free running state)
ChEprxGrp,07,phase_select_channeloutput,,0x035d,ChEprxGrp_07_phase_select_channeloutput,ro,1,0,15,2,15,Currently selected phases for the channel
ChEprxGrp,07,dll_instant_lock,,0x035d,ChEprxGrp_07_dll_instant_lock,ro,1,0,1,6,1,Instant lock signal from the DLL (not useful)
ChEprxGrp,07,channel_locked,,0x035d,ChEprxGrp_07_channel_locked,ro,1,0,1,7,1,Status of phase selection logic for channels. Logic value of 1 means that the channel is locked. This bit is always high if the static mode selection is used
ChEprxGrp,07,dll_locked,,0x035e,ChEprxGrp_07_dll_locked,ro,1,0,1,0,1,Status of the DLL (0:unlocked; 1:locked)
ChEprxGrp,07,dll_lock_filter_state,,0x035e,ChEprxGrp_07_dll_lock_filter_state,ro,1,0,3,1,3,State of lock filter state machine(0:Unlocked State; 1:Confirm Lock State; 2:Locked State; 3:Confirm Unlock State)
ChEprxGrp,07,dll_loss_of_lock_count,,0x035e,ChEprxGrp_07_dll_loss_of_lock_count,ro,1,0,31,3,31,Loss of Lock counter value for the DLL Lock Filter State machine. The counter rolls over. The counter is reset only by hardreset
ChEprxGrp,08,dll_reset_req,,0x0360,ChEprxGrp_08_dll_reset_req,rw,1,0,1,0,1,Reset the master DLL in ePortRxGroup (used only for debugging). Default value: 0
ChEprxGrp,08,reset_channels,,0x0360,ChEprxGrp_08_reset_channels,rw,1,0,1,1,1,Request phase training for a given channel. The user has to generate a positive pulse on this bit (set to 1 and then set to 0)
ChEprxGrp,08,train_channel,,0x0360,ChEprxGrp_08_train_channel,rw,1,0,1,2,1,Request phase training for a given channel. The user has to generate a positive pulse on this bit (set to 1 and then set to 0)
ChEprxGrp,08,phase_select_channelinput,,0x0360,ChEprxGrp_08_phase_select_channelinput,rw,1,0,15,3,15,Selects the phase for the selected channel (0-14). Only used if RW_EprxGrpTop_ALL.trackMode is in fixed_phase or continuous_tracking_with_initial_phase modes
ChEprxGrp,08,dll_state,,0x0361,ChEprxGrp_08_dll_state,ro,1,0,3,0,3,State of initialization state machine (0: Reset; 1: Force down; 2: Confirm early state; 3:Free running state)
ChEprxGrp,08,phase_select_channeloutput,,0x0361,ChEprxGrp_08_phase_select_channeloutput,ro,1,0,15,2,15,Currently selected phases for the channel
ChEprxGrp,08,dll_instant_lock,,0x0361,ChEprxGrp_08_dll_instant_lock,ro,1,0,1,6,1,Instant lock signal from the DLL (not useful)
ChEprxGrp,08,channel_locked,,0x0361,ChEprxGrp_08_channel_locked,ro,1,0,1,7,1,Status of phase selection logic for channels. Logic value of 1 means that the channel is locked. This bit is always high if the static mode selection is used
ChEprxGrp,08,dll_locked,,0x0362,ChEprxGrp_08_dll_locked,ro,1,0,1,0,1,Status of the DLL (0:unlocked; 1:locked)
ChEprxGrp,08,dll_lock_filter_state,,0x0362,ChEprxGrp_08_dll_lock_filter_state,ro,1,0,3,1,3,State of lock filter state machine(0:Unlocked State; 1:Confirm Lock State; 2:Locked State; 3:Confirm Unlock State)
ChEprxGrp,08,dll_loss_of_lock_count,,0x0362,ChEprxGrp_08_dll_loss_of_lock_count,ro,1,0,31,3,31,Loss of Lock counter value for the DLL Lock Filter State machine. The counter rolls over. The counter is reset only by hardreset
ChEprxGrp,09,dll_reset_req,,0x0364,ChEprxGrp_09_dll_reset_req,rw,1,0,1,0,1,Reset the master DLL in ePortRxGroup (used only for debugging). Default value: 0
ChEprxGrp,09,reset_channels,,0x0364,ChEprxGrp_09_reset_channels,rw,1,0,1,1,1,Request phase training for a given channel. The user has to generate a positive pulse on this bit (set to 1 and then set to 0)
ChEprxGrp,09,train_channel,,0x0364,ChEprxGrp_09_train_channel,rw,1,0,1,2,1,Request phase training for a given channel. The user has to generate a positive pulse on this bit (set to 1 and then set to 0)
ChEprxGrp,09,phase_select_channelinput,,0x0364,ChEprxGrp_09_phase_select_channelinput,rw,1,0,15,3,15,Selects the phase for the selected channel (0-14). Only used if RW_EprxGrpTop_ALL.trackMode is in fixed_phase or continuous_tracking_with_initial_phase modes
ChEprxGrp,09,dll_state,,0x0365,ChEprxGrp_09_dll_state,ro,1,0,3,0,3,State of initialization state machine (0: Reset; 1: Force down; 2: Confirm early state; 3:Free running state)
ChEprxGrp,09,phase_select_channeloutput,,0x0365,ChEprxGrp_09_phase_select_channeloutput,ro,1,0,15,2,15,Currently selected phases for the channel
ChEprxGrp,09,dll_instant_lock,,0x0365,ChEprxGrp_09_dll_instant_lock,ro,1,0,1,6,1,Instant lock signal from the DLL (not useful)
ChEprxGrp,09,channel_locked,,0x0365,ChEprxGrp_09_channel_locked,ro,1,0,1,7,1,Status of phase selection logic for channels. Logic value of 1 means that the channel is locked. This bit is always high if the static mode selection is used
ChEprxGrp,09,dll_locked,,0x0366,ChEprxGrp_09_dll_locked,ro,1,0,1,0,1,Status of the DLL (0:unlocked; 1:locked)
ChEprxGrp,09,dll_lock_filter_state,,0x0366,ChEprxGrp_09_dll_lock_filter_state,ro,1,0,3,1,3,State of lock filter state machine(0:Unlocked State; 1:Confirm Lock State; 2:Locked State; 3:Confirm Unlock State)
ChEprxGrp,09,dll_loss_of_lock_count,,0x0366,ChEprxGrp_09_dll_loss_of_lock_count,ro,1,0,31,3,31,Loss of Lock counter value for the DLL Lock Filter State machine. The counter rolls over. The counter is reset only by hardreset
ChEprxGrp,10,dll_reset_req,,0x0368,ChEprxGrp_10_dll_reset_req,rw,1,0,1,0,1,Reset the master DLL in ePortRxGroup (used only for debugging). Default value: 0
ChEprxGrp,10,reset_channels,,0x0368,ChEprxGrp_10_reset_channels,rw,1,0,1,1,1,Request phase training for a given channel. The user has to generate a positive pulse on this bit (set to 1 and then set to 0)
ChEprxGrp,10,train_channel,,0x0368,ChEprxGrp_10_train_channel,rw,1,0,1,2,1,Request phase training for a given channel. The user has to generate a positive pulse on this bit (set to 1 and then set to 0)
ChEprxGrp,10,phase_select_channelinput,,0x0368,ChEprxGrp_10_phase_select_channelinput,rw,1,0,15,3,15,Selects the phase for the selected channel (0-14). Only used if RW_EprxGrpTop_ALL.trackMode is in fixed_phase or continuous_tracking_with_initial_phase modes
ChEprxGrp,10,dll_state,,0x0369,ChEprxGrp_10_dll_state,ro,1,0,3,0,3,State of initialization state machine (0: Reset; 1: Force down; 2: Confirm early state; 3:Free running state)
ChEprxGrp,10,phase_select_channeloutput,,0x0369,ChEprxGrp_10_phase_select_channeloutput,ro,1,0,15,2,15,Currently selected phases for the channel
ChEprxGrp,10,dll_instant_lock,,0x0369,ChEprxGrp_10_dll_instant_lock,ro,1,0,1,6,1,Instant lock signal from the DLL (not useful)
ChEprxGrp,10,channel_locked,,0x0369,ChEprxGrp_10_channel_locked,ro,1,0,1,7,1,Status of phase selection logic for channels. Logic value of 1 means that the channel is locked. This bit is always high if the static mode selection is used
ChEprxGrp,10,dll_locked,,0x036a,ChEprxGrp_10_dll_locked,ro,1,0,1,0,1,Status of the DLL (0:unlocked; 1:locked)
ChEprxGrp,10,dll_lock_filter_state,,0x036a,ChEprxGrp_10_dll_lock_filter_state,ro,1,0,3,1,3,State of lock filter state machine(0:Unlocked State; 1:Confirm Lock State; 2:Locked State; 3:Confirm Unlock State)
ChEprxGrp,10,dll_loss_of_lock_count,,0x036a,ChEprxGrp_10_dll_loss_of_lock_count,ro,1,0,31,3,31,Loss of Lock counter value for the DLL Lock Filter State machine. The counter rolls over. The counter is reset only by hardreset
ChEprxGrp,11,dll_reset_req,,0x036c,ChEprxGrp_11_dll_reset_req,rw,1,0,1,0,1,Reset the master DLL in ePortRxGroup (used only for debugging). Default value: 0
ChEprxGrp,11,reset_channels,,0x036c,ChEprxGrp_11_reset_channels,rw,1,0,1,1,1,Request phase training for a given channel. The user has to generate a positive pulse on this bit (set to 1 and then set to 0)
ChEprxGrp,11,train_channel,,0x036c,ChEprxGrp_11_train_channel,rw,1,0,1,2,1,Request phase training for a given channel. The user has to generate a positive pulse on this bit (set to 1 and then set to 0)
ChEprxGrp,11,phase_select_channelinput,,0x036c,ChEprxGrp_11_phase_select_channelinput,rw,1,0,15,3,15,Selects the phase for the selected channel (0-14). Only used if RW_EprxGrpTop_ALL.trackMode is in fixed_phase or continuous_tracking_with_initial_phase modes
ChEprxGrp,11,dll_state,,0x036d,ChEprxGrp_11_dll_state,ro,1,0,3,0,3,State of initialization state machine (0: Reset; 1: Force down; 2: Confirm early state; 3:Free running state)
ChEprxGrp,11,phase_select_channeloutput,,0x036d,ChEprxGrp_11_phase_select_channeloutput,ro,1,0,15,2,15,Currently selected phases for the channel
ChEprxGrp,11,dll_instant_lock,,0x036d,ChEprxGrp_11_dll_instant_lock,ro,1,0,1,6,1,Instant lock signal from the DLL (not useful)
ChEprxGrp,11,channel_locked,,0x036d,ChEprxGrp_11_channel_locked,ro,1,0,1,7,1,Status of phase selection logic for channels. Logic value of 1 means that the channel is locked. This bit is always high if the static mode selection is used
ChEprxGrp,11,dll_locked,,0x036e,ChEprxGrp_11_dll_locked,ro,1,0,1,0,1,Status of the DLL (0:unlocked; 1:locked)
ChEprxGrp,11,dll_lock_filter_state,,0x036e,ChEprxGrp_11_dll_lock_filter_state,ro,1,0,3,1,3,State of lock filter state machine(0:Unlocked State; 1:Confirm Lock State; 2:Locked State; 3:Confirm Unlock State)
ChEprxGrp,11,dll_loss_of_lock_count,,0x036e,ChEprxGrp_11_dll_loss_of_lock_count,ro,1,0,31,3,31,Loss of Lock counter value for the DLL Lock Filter State machine. The counter rolls over. The counter is reset only by hardreset
ChErr,00,clr_on_read,,0x0300,ChErr_00_clr_on_read,wo,1,0,1,0,1,Clear signal for errors on this individual channel (active high; self resetting)
ChErr,00,wren_err,,0x0300,ChErr_00_wren_err,wo,1,0,1,1,1,Enables writing into err_dat register for this individual channel (data taken from value in ErrTop.err_wr_data) [1: enabled; 0: disabled]
ChErr,00,wren_msk,,0x0300,ChErr_00_wren_msk,wo,1,0,1,2,1,Enables setting the mask for this individual channel (mask value taken from ErrTop.err_wr_data) [1: enabled; 0: disabled]
ChErr,00,err_raw_dat,,0x0301,ChErr_00_err_raw_dat,ro,1,0,63,0,63,
ChErr,00,msk_dat,,0x0302,ChErr_00_msk_dat,ro,1,0,63,0,63,
ChErr,00,err_dat,,0x0303,ChErr_00_err_dat,ro,1,0,63,0,63,
ChErr,00,err_out,,0x0303,ChErr_00_err_out,ro,1,0,1,6,1,
ChErr,01,clr_on_read,,0x0304,ChErr_01_clr_on_read,wo,1,0,1,0,1,Clear signal for errors on this individual channel (active high; self resetting)
